cycle,Eall,EvdW,Emag,Ez,Edd,Ea,Mz,twist_deg,twist_rate,width_nm,coil_nm,acc_mech,acc_mag,delta_s,delta_a,delta_tw
8325,-33.71339,-18.38111,-15.33228,-6.53751,-8.25346,-0.54131,0.9519,16.59,0.0172,30.49,4.11,0.481,0.506,0.094,0.0105,0.0500
8350,-33.57663,-18.29622,-15.28041,-6.50810,-8.22382,-0.54849,0.9476,16.55,0.0172,30.57,4.11,0.481,0.506,0.094,0.0105,0.0500
8375,-33.59576,-18.30349,-15.29226,-6.48077,-8.26030,-0.55119,0.9436,-73.35,-0.0761,30.36,4.42,0.481,0.506,0.094,0.0105,0.0500
8400,-33.65549,-18.34588,-15.30961,-6.52526,-8.24735,-0.53700,0.9501,16.56,0.0172,30.43,4.54,0.481,0.506,0.094,0.0105,0.0500
8425,-33.67654,-18.34735,-15.32919,-6.51754,-8.28380,-0.52784,0.9490,16.59,0.0172,30.56,4.33,0.481,0.506,0.094,0.0105,0.0500
8450,-33.64429,-18.34079,-15.30351,-6.51147,-8.24684,-0.54520,0.9481,16.65,0.0173,30.90,4.04,0.481,0.506,0.094,0.0105,0.0500
8475,-33.53671,-18.27997,-15.25673,-6.49030,-8.21435,-0.55208,0.9450,16.75,0.0174,30.95,4.17,0.481,0.506,0.094,0.0105,0.0500
8500,-33.73567,-18.37092,-15.36475,-6.52324,-8.28690,-0.55461,0.9498,16.69,0.0173,30.86,4.07,0.482,0.506,0.094,0.0105,0.0500
8525,-33.58105,-18.36025,-15.22080,-6.44384,-8.20843,-0.56853,0.9382,16.84,0.0175,30.72,4.21,0.482,0.506,0.094,0.0105,0.0500
8550,-33.82837,-18.51831,-15.31006,-6.51618,-8.26018,-0.53370,0.9488,16.89,0.0175,30.88,3.75,0.482,0.506,0.094,0.0105,0.0500
8575,-33.77291,-18.45041,-15.32250,-6.50563,-8.25967,-0.55721,0.9472,16.74,0.0174,31.02,3.81,0.482,0.506,0.094,0.0105,0.0500
8600,-33.71466,-18.41951,-15.29515,-6.50199,-8.23704,-0.55612,0.9467,16.94,0.0176,30.86,4.11,0.482,0.506,0.094,0.0105,0.0500
8625,-33.65499,-18.44898,-15.20600,-6.47849,-8.17526,-0.55225,0.9433,17.11,0.0177,29.92,4.69,0.482,0.506,0.094,0.0105,0.0500
8650,-33.59678,-18.40057,-15.19621,-6.49726,-8.14533,-0.55362,0.9460,16.83,0.0175,30.43,4.16,0.482,0.506,0.094,0.0105,0.0500
8675,-33.59525,-18.35806,-15.23718,-6.48679,-8.17747,-0.57292,0.9445,16.76,0.0174,30.50,4.26,0.482,0.506,0.094,0.0105,0.0500
8700,-33.65193,-18.38099,-15.27094,-6.51646,-8.21634,-0.53814,0.9488,16.62,0.0172,30.98,3.87,0.482,0.506,0.094,0.0105,0.0500
8725,-33.60686,-18.32378,-15.28308,-6.50268,-8.22836,-0.55205,0.9468,16.32,0.0169,30.82,4.06,0.483,0.506,0.094,0.0105,0.0500
8750,-33.60306,-18.32059,-15.28247,-6.50186,-8.22479,-0.55582,0.9467,16.32,0.0169,30.92,3.91,0.483,0.506,0.094,0.0105,0.0500
8775,-33.58344,-18.32144,-15.26200,-6.48841,-8.20908,-0.56450,0.9447,16.39,0.0170,30.60,4.12,0.483,0.506,0.094,0.0105,0.0500
8800,-33.60693,-18.31089,-15.29604,-6.51969,-8.20838,-0.56796,0.9493,16.37,0.0170,29.84,4.41,0.483,0.506,0.094,0.0105,0.0500
8825,-33.65822,-18.36773,-15.29050,-6.50510,-8.23483,-0.55057,0.9472,16.38,0.0170,29.93,4.46,0.483,0.506,0.094,0.0105,0.0500
8850,-33.65897,-18.37951,-15.27946,-6.51511,-8.21150,-0.55284,0.9486,16.50,0.0171,31.08,3.61,0.483,0.506,0.094,0.0105,0.0500
8875,-33.71002,-18.43657,-15.27344,-6.50007,-8.23184,-0.54153,0.9464,16.56,0.0172,29.74,4.44,0.483,0.506,0.094,0.0105,0.0500
8900,-33.66221,-18.41773,-15.24448,-6.49072,-8.18920,-0.56456,0.9451,16.46,0.0171,30.23,4.25,0.483,0.506,0.094,0.0105,0.0500
8925,-33.59688,-18.36679,-15.23009,-6.49552,-8.19824,-0.53633,0.9458,16.45,0.0171,30.34,4.24,0.483,0.506,0.094,0.0105,0.0500
8950,-33.68151,-18.40948,-15.27203,-6.49890,-8.22441,-0.54872,0.9463,16.59,0.0172,30.29,4.33,0.483,0.506,0.094,0.0105,0.0500
8975,-33.68957,-18.38982,-15.29975,-6.49063,-8.24679,-0.56233,0.9451,16.47,0.0171,29.60,4.51,0.483,0.505,0.094,0.0105,0.0500
9000,-33.61333,-18.34235,-15.27098,-6.50836,-8.20566,-0.55696,0.9476,16.58,0.0172,29.08,4.41,0.483,0.505,0.098,0.0110,0.0500
9025,-33.66309,-18.39354,-15.26954,-6.50704,-8.19220,-0.57030,0.9474,16.68,0.0173,29.54,4.81,0.483,0.505,0.098,0.0110,0.0500
9050,-33.63839,-18.38964,-15.24875,-6.47702,-8.21448,-0.55725,0.9431,16.51,0.0171,29.05,5.07,0.483,0.506,0.098,0.0110,0.0500
9075,-33.71855,-18.43689,-15.28166,-6.51313,-8.21569,-0.55284,0.9483,16.63,0.0172,29.71,4.33,0.483,0.506,0.098,0.0110,0.0500
9100,-33.65933,-18.42792,-15.23141,-6.50033,-8.18566,-0.54542,0.9465,16.47,0.0171,29.46,4.36,0.484,0.506,0.098,0.0110,0.0500
9125,-33.70983,-18.47039,-15.23945,-6.50477,-8.19952,-0.53515,0.9471,16.59,0.0172,29.20,4.22,0.484,0.506,0.098,0.0110,0.0500
9150,-33.75732,-18.53168,-15.22564,-6.49883,-8.16957,-0.55724,0.9462,16.38,0.0170,28.93,4.72,0.484,0.506,0.098,0.0110,0.0500
9175,-33.81901,-18.50181,-15.31720,-6.51722,-8.25356,-0.54642,0.9489,16.51,0.0171,28.63,4.85,0.484,0.506,0.098,0.0110,0.0500
9200,-33.76838,-18.51090,-15.25748,-6.51544,-8.20052,-0.54153,0.9487,16.62,0.0172,29.10,4.73,0.484,0.506,0.098,0.0110,0.0500
9225,-33.72640,-18.49239,-15.23401,-6.49559,-8.17897,-0.55945,0.9458,16.37,0.0170,29.67,4.16,0.484,0.506,0.098,0.0110,0.0500
9250,-33.76658,-18.48867,-15.27790,-6.52073,-8.21532,-0.54186,0.9494,16.30,0.0169,29.29,4.28,0.484,0.506,0.098,0.0110,0.0500
9275,-33.83634,-18.55715,-15.27920,-6.52597,-8.20299,-0.55023,0.9502,16.25,0.0169,29.50,3.73,0.484,0.506,0.098,0.0110,0.0500
9300,-33.82258,-18.53795,-15.28463,-6.49139,-8.24339,-0.54985,0.9452,16.07,0.0167,29.28,4.63,0.484,0.506,0.098,0.0110,0.0500
9325,-33.81321,-18.51687,-15.29635,-6.50690,-8.23020,-0.55925,0.9474,16.08,0.0167,29.50,4.38,0.484,0.506,0.098,0.0110,0.0500
9350,-33.80447,-18.52115,-15.28331,-6.50404,-8.24091,-0.53836,0.9470,16.01,0.0166,29.90,4.82,0.484,0.506,0.098,0.0110,0.0500
9375,-33.84788,-18.54051,-15.30736,-6.52449,-8.23729,-0.54559,0.9500,15.96,0.0166,30.38,4.23,0.484,0.506,0.098,0.0110,0.0500
9400,-33.86811,-18.58954,-15.27858,-6.51289,-8.21198,-0.55370,0.9483,16.00,0.0166,30.13,4.56,0.484,0.506,0.098,0.0110,0.0500
9425,-33.86667,-18.57455,-15.29212,-6.53366,-8.22638,-0.53208,0.9513,15.97,0.0166,30.02,4.60,0.484,0.506,0.098,0.0110,0.0500
9450,-33.85368,-18.58709,-15.26659,-6.48645,-8.22962,-0.55052,0.9444,15.94,0.0165,30.42,4.11,0.484,0.506,0.098,0.0110,0.0500
9475,-33.79271,-18.53348,-15.25923,-6.50287,-8.21015,-0.54621,0.9468,15.85,0.0164,30.62,4.04,0.484,0.506,0.098,0.0110,0.0500
9500,-33.85548,-18.54682,-15.30866,-6.52550,-8.24087,-0.54229,0.9501,16.20,0.0168,29.59,4.89,0.484,0.506,0.098,0.0110,0.0500
9525,-33.81055,-18.52767,-15.28288,-6.50518,-8.23375,-0.54395,0.9472,16.28,0.0169,29.55,4.77,0.484,0.506,0.098,0.0110,0.0500
9550,-33.79291,-18.53168,-15.26122,-6.48394,-8.23012,-0.54717,0.9441,15.97,0.0166,30.33,4.39,0.484,0.506,0.098,0.0110,0.0500
9575,-33.78700,-18.47831,-15.30869,-6.52495,-8.23882,-0.54492,0.9501,15.88,0.0165,30.33,4.44,0.484,0.506,0.098,0.0110,0.0500
9600,-33.71771,-18.43822,-15.27949,-6.47995,-8.24183,-0.55772,0.9435,16.20,0.0168,30.20,4.09,0.484,0.506,0.098,0.0110,0.0500
9625,-33.74096,-18.45565,-15.28530,-6.50114,-8.22050,-0.56366,0.9466,16.16,0.0168,30.66,3.93,0.484,0.506,0.098,0.0110,0.0500
9650,-33.71923,-18.44025,-15.27898,-6.50586,-8.23786,-0.53527,0.9473,16.25,0.0168,29.86,4.41,0.484,0.506,0.098,0.0110,0.0500
9675,-33.72928,-18.44730,-15.28198,-6.50962,-8.21109,-0.56127,0.9478,16.19,0.0168,29.76,4.66,0.484,0.506,0.098,0.0110,0.0500
9700,-33.71145,-18.45881,-15.25264,-6.50547,-8.19028,-0.55689,0.9472,16.36,0.0170,29.20,4.97,0.484,0.506,0.098,0.0110,0.0500
9725,-33.68521,-18.41328,-15.27193,-6.49602,-8.22054,-0.55537,0.9458,16.47,0.0171,29.25,4.62,0.484,0.506,0.098,0.0110,0.0500
9750,-33.69726,-18.43290,-15.26436,-6.50050,-8.20871,-0.55514,0.9465,16.44,0.0170,29.90,4.35,0.484,0.506,0.098,0.0110,0.0500
9775,-33.71265,-18.45925,-15.25340,-6.51749,-8.17501,-0.56089,0.9490,16.52,0.0171,30.28,4.04,0.484,0.506,0.098,0.0110,0.0500
9800,-33.77925,-18.49274,-15.28650,-6.51598,-8.21789,-0.55263,0.9487,16.48,0.0171,30.11,3.95,0.484,0.506,0.098,0.0110,0.0500
9825,-33.76329,-18.47636,-15.28693,-6.50537,-8.22961,-0.55196,0.9472,16.61,0.0172,30.23,4.23,0.484,0.506,0.098,0.0110,0.0500
9850,-33.73652,-18.45019,-15.28634,-6.50895,-8.22643,-0.55096,0.9477,16.66,0.0173,30.34,4.19,0.484,0.506,0.098,0.0110,0.0500
9875,-33.70276,-18.44986,-15.25290,-6.51315,-8.18861,-0.55114,0.9483,16.60,0.0172,30.40,4.29,0.484,0.506,0.098,0.0110,0.0500
9900,-33.80240,-18.51107,-15.29133,-6.51838,-8.21519,-0.55776,0.9491,16.66,0.0173,30.35,4.15,0.484,0.506,0.098,0.0110,0.0500
9925,-33.78428,-18.48828,-15.29600,-6.49973,-8.25221,-0.54406,0.9464,16.62,0.0172,30.52,4.03,0.484,0.506,0.098,0.0110,0.0500
9950,-33.79324,-18.52183,-15.27141,-6.49664,-8.20744,-0.56733,0.9459,-73.37,-0.0761,31.17,3.74,0.484,0.506,0.098,0.0110,0.0500
9975,-33.78687,-18.52245,-15.26441,-6.48896,-8.21880,-0.55666,0.9448,-73.39,-0.0761,31.21,3.94,0.484,0.506,0.098,0.0110,0.0500
10000,-33.87919,-18.60164,-15.27755,-6.49685,-8.22552,-0.55518,0.9460,-73.50,-0.0762,30.67,4.13,0.484,0.506,0.093,0.0105,0.0500
10025,-33.91816,-18.57919,-15.33897,-6.50188,-8.28173,-0.55536,0.9467,-73.16,-0.0758,31.03,3.68,0.484,0.506,0.093,0.0105,0.0500
10050,-33.89533,-18.60946,-15.28587,-6.49261,-8.24057,-0.55269,0.9453,17.10,0.0177,30.90,3.98,0.484,0.506,0.093,0.0105,0.0500
10075,-33.87770,-18.61348,-15.26422,-6.50880,-8.18881,-0.56660,0.9477,16.95,0.0176,31.15,3.66,0.484,0.506,0.093,0.0105,0.0500
10100,-33.83896,-18.59025,-15.24872,-6.50558,-8.18649,-0.55664,0.9472,16.83,0.0174,31.31,3.61,0.484,0.506,0.093,0.0105,0.0500
10125,-33.84526,-18.55377,-15.29150,-6.49056,-8.24165,-0.55929,0.9450,-73.08,-0.0758,31.63,3.52,0.484,0.506,0.093,0.0105,0.0500
10150,-33.84526,-18.54244,-15.30282,-6.50073,-8.25213,-0.54995,0.9465,16.89,0.0175,30.89,3.95,0.484,0.506,0.093,0.0105,0.0500
10175,-33.84514,-18.52707,-15.31807,-6.51463,-8.25867,-0.54477,0.9485,16.97,0.0176,31.12,3.91,0.484,0.506,0.093,0.0105,0.0500
10200,-33.76809,-18.47736,-15.29073,-6.50520,-8.22575,-0.55977,0.9472,-72.73,-0.0754,31.16,3.89,0.484,0.506,0.093,0.0105,0.0500
10225,-33.80655,-18.50310,-15.30345,-6.50858,-8.25270,-0.54217,0.9477,17.40,0.0180,30.94,3.99,0.484,0.506,0.093,0.0105,0.0500
10250,-33.78727,-18.54392,-15.24336,-6.51435,-8.16468,-0.56432,0.9485,-72.39,-0.0750,30.88,4.18,0.484,0.506,0.093,0.0105,0.0500
10275,-33.70860,-18.43633,-15.27227,-6.47728,-8.22388,-0.57112,0.9431,-72.44,-0.0751,30.91,4.00,0.484,0.506,0.093,0.0105,0.0500
10300,-33.72274,-18.44596,-15.27677,-6.49190,-8.21022,-0.57464,0.9452,17.45,0.0181,30.76,4.26,0.484,0.506,0.093,0.0105,0.0500
10325,-33.79077,-18.47558,-15.31519,-6.48218,-8.27879,-0.55422,0.9438,-72.63,-0.0753,31.50,3.68,0.484,0.506,0.093,0.0105,0.0500
10350,-33.78607,-18.49853,-15.28753,-6.49611,-8.22008,-0.57134,0.9459,-72.70,-0.0754,31.35,3.62,0.484,0.506,0.093,0.0105,0.0500
10375,-33.78658,-18.56602,-15.22057,-6.49117,-8.18463,-0.54477,0.9451,17.31,0.0179,31.33,3.75,0.484,0.506,0.093,0.0105,0.0500
10400,-33.79501,-18.52610,-15.26891,-6.47451,-8.24646,-0.54794,0.9427,17.08,0.0177,31.12,3.84,0.484,0.506,0.093,0.0105,0.0500
10425,-33.78430,-18.50278,-15.28153,-6.51974,-8.21343,-0.54836,0.9493,17.17,0.0178,31.00,4.11,0.484,0.506,0.093,0.0105,0.0500
10450,-33.72189,-18.46174,-15.26015,-6.49494,-8.20411,-0.56110,0.9457,17.22,0.0178,30.97,4.20,0.484,0.506,0.093,0.0105,0.0500
10475,-33.83910,-18.53730,-15.30180,-6.51240,-8.24945,-0.53995,0.9482,-72.74,-0.0754,31.42,3.67,0.484,0.506,0.093,0.0105,0.0500
10500,-33.81490,-18.49576,-15.31914,-6.52442,-8.23995,-0.55477,0.9500,-72.84,-0.0755,31.63,3.39,0.484,0.506,0.093,0.0105,0.0500
10525,-33.74945,-18.51643,-15.23303,-6.49509,-8.17311,-0.56483,0.9457,-72.81,-0.0755,31.65,3.52,0.484,0.506,0.093,0.0105,0.0500
10550,-33.85440,-18.53994,-15.31446,-6.50937,-8.24598,-0.55911,0.9478,-72.58,-0.0752,31.18,3.86,0.484,0.506,0.093,0.0105,0.0500
10575,-33.81871,-18.54535,-15.27336,-6.50933,-8.22231,-0.54172,0.9478,-72.72,-0.0754,31.16,3.80,0.484,0.506,0.093,0.0105,0.0500
10600,-33.90297,-18.62218,-15.28079,-6.49263,-8.22946,-0.55870,0.9453,17.38,0.0180,31.06,4.01,0.484,0.506,0.093,0.0105,0.0500
10625,-33.94438,-18.64215,-15.30223,-6.50915,-8.23877,-0.55432,0.9478,17.36,0.0180,30.43,4.28,0.485,0.506,0.093,0.0105,0.0500
10650,-33.85721,-18.61830,-15.23891,-6.48925,-8.19078,-0.55888,0.9449,-72.75,-0.0754,30.60,4.27,0.485,0.506,0.093,0.0105,0.0500
10675,-33.91100,-18.61460,-15.29640,-6.50541,-8.23986,-0.55113,0.9472,-72.79,-0.0755,30.43,4.33,0.485,0.506,0.093,0.0105,0.0500
10700,-33.80519,-18.56547,-15.23972,-6.47589,-8.22063,-0.54321,0.9429,17.32,0.0180,30.89,4.28,0.485,0.506,0.093,0.0105,0.0500
10725,-33.91766,-18.61660,-15.30106,-6.52400,-8.22481,-0.55225,0.9499,17.45,0.0181,30.82,4.03,0.485,0.506,0.093,0.0105,0.0500
10750,-33.88642,-18.61606,-15.27036,-6.50342,-8.21053,-0.55642,0.9469,17.27,0.0179,31.22,4.04,0.485,0.506,0.093,0.0105,0.0500
10775,-33.94650,-18.64907,-15.29744,-6.51073,-8.22980,-0.55691,0.9480,-72.57,-0.0752,31.03,4.09,0.485,0.506,0.093,0.0105,0.0500
10800,-33.91124,-18.62377,-15.28747,-6.50024,-8.24645,-0.54078,0.9465,-72.49,-0.0751,30.90,3.90,0.485,0.506,0.093,0.0105,0.0500
10825,-33.83679,-18.59230,-15.24449,-6.48575,-8.19881,-0.55994,0.9443,17.46,0.0181,30.39,3.99,0.485,0.506,0.093,0.0105,0.0500
10850,-33.97113,-18.68415,-15.28698,-6.48369,-8.24148,-0.56181,0.9440,17.46,0.0181,30.33,4.44,0.485,0.506,0.093,0.0105,0.0500
10875,-33.97605,-18.71590,-15.26015,-6.49995,-8.21954,-0.54066,0.9464,17.46,0.0181,30.84,4.26,0.485,0.506,0.093,0.0105,0.0500
10900,-33.99158,-18.70670,-15.28488,-6.48735,-8.24366,-0.55387,0.9446,17.42,0.0181,30.35,4.55,0.485,0.506,0.093,0.0105,0.0500
10925,-34.04451,-18.74357,-15.30095,-6.50082,-8.23403,-0.56610,0.9465,17.35,0.0180,30.57,4.27,0.485,0.506,0.093,0.0105,0.0500
10950,-34.03507,-18.75035,-15.28471,-6.50611,-8.23665,-0.54195,0.9473,-72.60,-0.0752,30.86,4.44,0.485,0.506,0.093,0.0105,0.0500
10975,-34.05036,-18.73243,-15.31793,-6.51869,-8.25202,-0.54721,0.9491,17.61,0.0182,30.85,4.30,0.485,0.505,0.093,0.0105,0.0500
11000,-34.00255,-18.70561,-15.29695,-6.50028,-8.22631,-0.57036,0.9465,-72.48,-0.0751,29.74,4.63,0.485,0.505,0.089,0.0099,0.0500
11025,-33.97285,-18.71294,-15.25992,-6.48025,-8.20030,-0.57937,0.9435,-72.49,-0.0751,29.82,4.89,0.485,0.505,0.089,0.0099,0.0500
11050,-33.96242,-18.63805,-15.32437,-6.51881,-8.24972,-0.55584,0.9492,-72.79,-0.0754,29.93,4.42,0.485,0.506,0.089,0.0099,0.0500
11075,-34.02371,-18.67834,-15.34536,-6.53663,-8.25700,-0.55174,0.9518,-72.78,-0.0754,29.92,4.73,0.485,0.506,0.089,0.0099,0.0500
11100,-33.97843,-18.68887,-15.28956,-6.50547,-8.23236,-0.55173,0.9472,-72.59,-0.0752,30.27,4.50,0.485,0.506,0.089,0.0099,0.0500
11125,-33.94168,-18.64861,-15.29307,-6.51400,-8.23485,-0.54421,0.9485,17.57,0.0182,30.71,4.22,0.485,0.506,0.089,0.0099,0.0500
11150,-33.93206,-18.62789,-15.30417,-6.50882,-8.23030,-0.56504,0.9477,17.46,0.0181,31.08,4.07,0.485,0.506,0.089,0.0099,0.0500
11175,-33.85786,-18.55950,-15.29836,-6.51048,-8.24671,-0.54117,0.9479,-72.65,-0.0753,30.65,4.22,0.485,0.506,0.089,0.0099,0.0500
11200,-33.92818,-18.62663,-15.30154,-6.50273,-8.23516,-0.56365,0.9468,107.28,0.1112,30.57,4.41,0.485,0.506,0.089,0.0099,0.0500
11225,-33.97172,-18.65853,-15.31319,-6.50392,-8.24912,-0.56014,0.9470,107.29,0.1112,30.72,4.39,0.485,0.506,0.089,0.0099,0.0500
11250,-33.85222,-18.59753,-15.25469,-6.49293,-8.20407,-0.55769,0.9454,107.19,0.1111,30.48,4.64,0.485,0.506,0.089,0.0099,0.0500
11275,-33.92940,-18.63252,-15.29687,-6.50913,-8.23321,-0.55453,0.9477,-72.72,-0.0754,31.24,3.90,0.485,0.506,0.089,0.0099,0.0500
11300,-33.93248,-18.65491,-15.27758,-6.49959,-8.21784,-0.56015,0.9464,107.16,0.1110,31.02,4.01,0.485,0.506,0.089,0.0099,0.0500
11325,-33.89952,-18.64122,-15.25830,-6.49069,-8.21581,-0.55180,0.9451,-72.86,-0.0755,31.37,3.68,0.485,0.506,0.089,0.0099,0.0500
11350,-33.89386,-18.59716,-15.29671,-6.49628,-8.23891,-0.56152,0.9459,17.08,0.0177,31.35,4.06,0.485,0.506,0.089,0.0099,0.0500
11375,-33.91278,-18.62846,-15.28432,-6.51178,-8.20838,-0.56416,0.9481,17.15,0.0178,31.05,4.12,0.485,0.506,0.089,0.0099,0.0500
11400,-33.91458,-18.59737,-15.31721,-6.53452,-8.22007,-0.56262,0.9514,-72.84,-0.0755,31.34,3.97,0.485,0.506,0.089,0.0099,0.0500
11425,-33.92787,-18.64118,-15.28670,-6.49644,-8.23735,-0.55291,0.9459,17.07,0.0177,31.27,4.01,0.485,0.506,0.089,0.0099,0.0500
11450,-33.89915,-18.60689,-15.29226,-6.50437,-8.22387,-0.56403,0.9471,-72.99,-0.0756,30.24,4.28,0.485,0.506,0.089,0.0099,0.0500
11475,-33.91897,-18.58362,-15.33535,-6.52078,-8.24760,-0.56698,0.9494,-72.87,-0.0755,30.35,4.35,0.486,0.506,0.089,0.0099,0.0500
11500,-33.91051,-18.61019,-15.30032,-6.49900,-8.22974,-0.57157,0.9463,17.25,0.0179,30.26,4.54,0.486,0.506,0.089,0.0099,0.0500
11525,-33.99987,-18.65830,-15.34156,-6.50572,-8.25498,-0.58087,0.9473,17.16,0.0178,30.68,3.82,0.486,0.506,0.089,0.0099,0.0500
11550,-33.95285,-18.67535,-15.27750,-6.48387,-8.22258,-0.57104,0.9441,16.99,0.0176,30.49,4.35,0.486,0.506,0.089,0.0099,0.0500
11575,-33.85047,-18.55642,-15.29406,-6.50634,-8.23153,-0.55619,0.9473,-73.08,-0.0757,30.60,4.05,0.486,0.506,0.089,0.0099,0.0500
11600,-33.91218,-18.60133,-15.31085,-6.50452,-8.23096,-0.57537,0.9471,17.02,0.0176,30.90,4.21,0.486,0.506,0.089,0.0099,0.0500
11625,-33.87945,-18.58658,-15.29287,-6.50649,-8.22423,-0.56215,0.9474,-73.06,-0.0757,30.43,4.30,0.486,0.506,0.089,0.0099,0.0500
11650,-33.99044,-18.69919,-15.29125,-6.48928,-8.23995,-0.56202,0.9449,16.89,0.0175,30.69,4.06,0.486,0.506,0.089,0.0099,0.0500
11675,-34.04269,-18.75578,-15.28691,-6.50660,-8.22293,-0.55738,0.9474,-73.13,-0.0758,30.50,4.14,0.486,0.506,0.089,0.0099,0.0500
11700,-34.05363,-18.78988,-15.26375,-6.47173,-8.22912,-0.56291,0.9423,107.16,0.1111,31.36,3.59,0.486,0.506,0.089,0.0099,0.0500
11725,-34.00884,-18.72170,-15.28713,-6.50590,-8.22572,-0.55552,0.9473,16.89,0.0175,31.32,3.80,0.486,0.506,0.089,0.0099,0.0500
11750,-33.98025,-18.72691,-15.25334,-6.49456,-8.18229,-0.57649,0.9456,16.95,0.0176,31.22,3.51,0.486,0.506,0.089,0.0099,0.0500
11775,-34.05917,-18.79247,-15.26670,-6.50056,-8.20815,-0.55798,0.9465,17.07,0.0177,31.04,3.97,0.486,0.506,0.089,0.0099,0.0500
11800,-34.04993,-18.78971,-15.26022,-6.49409,-8.20665,-0.55947,0.9456,17.04,0.0177,31.13,3.46,0.486,0.506,0.089,0.0099,0.0500
11825,-34.09646,-18.77166,-15.32480,-6.50790,-8.24027,-0.57663,0.9476,107.25,0.1112,31.10,3.43,0.486,0.506,0.089,0.0099,0.0500
11850,-34.06619,-18.77988,-15.28631,-6.50314,-8.22473,-0.55844,0.9469,-72.85,-0.0755,30.47,3.82,0.486,0.506,0.089,0.0099,0.0500
11875,-34.04149,-18.77637,-15.26513,-6.48576,-8.20619,-0.57318,0.9443,-72.74,-0.0754,30.48,3.96,0.486,0.506,0.089,0.0099,0.0500
11900,-34.14111,-18.80505,-15.33606,-6.51490,-8.24656,-0.57460,0.9486,-72.79,-0.0754,30.71,3.85,0.486,0.506,0.089,0.0099,0.0500
11925,-34.08073,-18.80546,-15.27526,-6.48595,-8.21767,-0.57164,0.9444,-72.92,-0.0756,31.47,3.51,0.487,0.506,0.089,0.0099,0.0500
11950,-34.02708,-18.73823,-15.28885,-6.52353,-8.19999,-0.56532,0.9498,-73.06,-0.0757,31.12,3.46,0.487,0.506,0.089,0.0099,0.0500
11975,-34.02342,-18.75613,-15.26729,-6.48744,-8.21356,-0.56629,0.9446,-73.09,-0.0758,30.95,3.51,0.487,0.506,0.089,0.0099,0.0500
12000,-34.04097,-18.78348,-15.25749,-6.47066,-8.21374,-0.57309,0.9421,-73.26,-0.0759,30.57,4.26,0.487,0.506,0.093,0.0104,0.0500
12025,-34.06243,-18.75658,-15.30584,-6.50157,-8.23339,-0.57088,0.9466,-73.01,-0.0757,30.59,4.07,0.487,0.506,0.093,0.0104,0.0500
12050,-34.01933,-18.71372,-15.30560,-6.49996,-8.23744,-0.56820,0.9464,16.86,0.0175,31.30,3.75,0.487,0.506,0.093,0.0104,0.0500
12075,-34.00918,-18.71969,-15.28948,-6.49449,-8.23228,-0.56272,0.9456,16.83,0.0174,31.42,3.74,0.487,0.506,0.093,0.0104,0.0500
12100,-33.97368,-18.68913,-15.28454,-6.47651,-8.22130,-0.58673,0.9430,-73.07,-0.0757,31.34,3.73,0.487,0.506,0.093,0.0104,0.0500
12125,-34.07770,-18.73198,-15.34572,-6.50864,-8.26600,-0.57108,0.9477,16.78,0.0174,31.22,3.90,0.487,0.506,0.093,0.0104,0.0500
12150,-34.05778,-18.76118,-15.29659,-6.50526,-8.22630,-0.56503,0.9472,16.74,0.0174,31.35,3.85,0.487,0.506,0.093,0.0104,0.0500
12175,-34.00329,-18.76848,-15.23482,-6.48460,-8.18623,-0.56398,0.9442,16.58,0.0172,31.32,3.59,0.487,0.506,0.093,0.0104,0.0500
12200,-34.02976,-18.75495,-15.27481,-6.52944,-8.18080,-0.56458,0.9507,16.54,0.0171,31.40,3.52,0.487,0.506,0.093,0.0104,0.0500
12225,-34.06810,-18.77235,-15.29575,-6.51023,-8.20699,-0.57853,0.9479,16.52,0.0171,31.37,3.46,0.487,0.506,0.093,0.0104,0.0500
12250,-34.10337,-18.83303,-15.27034,-6.45868,-8.21950,-0.59216,0.9404,16.44,0.0170,31.69,3.38,0.487,0.506,0.093,0.0104,0.0500
12275,-34.14742,-18.84018,-15.30724,-6.50866,-8.23317,-0.56541,0.9477,16.48,0.0171,31.63,3.19,0.487,0.506,0.093,0.0104,0.0500
12300,-34.11989,-18.84472,-15.27517,-6.51713,-8.20591,-0.55213,0.9489,16.46,0.0171,31.19,3.63,0.487,0.506,0.093,0.0104,0.0500
12325,-34.12744,-18.81488,-15.31256,-6.53332,-8.21263,-0.56660,0.9513,16.46,0.0171,31.21,3.47,0.487,0.506,0.093,0.0104,0.0500
12350,-34.14266,-18.86060,-15.28207,-6.50153,-8.22057,-0.55997,0.9466,16.66,0.0173,31.44,3.52,0.487,0.506,0.093,0.0104,0.0500
12375,-34.13527,-18.85139,-15.28389,-6.48278,-8.21011,-0.59100,0.9439,16.82,0.0174,31.38,3.71,0.487,0.506,0.093,0.0104,0.0500
12400,-34.19313,-18.86426,-15.32887,-6.51236,-8.22920,-0.58731,0.9482,16.88,0.0175,31.54,3.40,0.487,0.506,0.093,0.0104,0.0500
12425,-34.02867,-18.76427,-15.26440,-6.50157,-8.19792,-0.56491,0.9466,16.64,0.0172,30.96,3.95,0.487,0.506,0.093,0.0104,0.0500
12450,-34.02889,-18.76653,-15.26236,-6.48276,-8.20277,-0.57683,0.9439,16.71,0.0173,31.17,3.56,0.487,0.506,0.093,0.0104,0.0500
